Newcastle City Council Invoices over £250 paid in January 2016,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,Exchequer Accounts Payable             ,Revenue Expenditure,21/01/2016,WIDER PLAN LTD,6807993,Revenue,1CF00,Payroll,227.26
Chief Executive's,Exchequer Accounts Payable             ,Revenue Expenditure,21/01/2016,WIDER PLAN LTD,6807994,Revenue,1CF00,Payroll,162.62
Chief Executive's,Exchequer Accounts Payable             ,Revenue Expenditure,21/01/2016,WIDER PLAN LTD,6807995,Revenue,1CF00,Payroll,56.56
Chief Executive's,Exchequer Accounts Payable             ,Revenue Expenditure,21/01/2016,WIDER PLAN LTD,6807996,Revenue,1CF00,Payroll,107.15
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,28/01/2016,WILDSTONE PROPERTY LIMITED,6813187,Revenue,1KS07,Sponsorships,"5,062.50"
Environment & Regeneration,Allendale Building                     ,Current Assets,28/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6803260,Revenue,4RX01,General Fund,255.64
Environment & Regeneration,Allendale Building                     ,Current Assets,28/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6803264,Revenue,4RX01,General Fund,285.64
Environment & Regeneration,Allendale Building                     ,Current Assets,19/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6805621,Revenue,4RX01,General Fund,725.36
Environment & Regeneration,Allendale Building                     ,Current Assets,19/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6805626,Revenue,4RX01,General Fund,261.43
Environment & Regeneration,Allendale Building                     ,Long Term Assets,19/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6805621,Revenue,4RX01,General Fund,0.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,14/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6798752,Revenue,1KEMC,Highways,425.76
Environment & Regeneration,Highways                               ,Revenue Expenditure,14/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6798753,Revenue,1KEMC,Highways,250.83
Environment & Regeneration,Highways                               ,Revenue Expenditure,14/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6798756,Revenue,1KEMC,Highways,328.60
Environment & Regeneration,Highways                               ,Revenue Expenditure,05/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6777094,Revenue,1KEMC,Highways,342.86
Environment & Regeneration,Highways                               ,Revenue Expenditure,08/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6783132,Revenue,1KEMC,Highways,690.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,07/01/2016,WILLIAMSON CONSTRUCTION EQUIPMENT LTD,6777100,Revenue,1KEMC,Highways,318.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,27/01/2016,WINDSOR COURT NURSING &,6812961,Revenue,1MG10,Nursing Care OP,"12,232.04"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,27/01/2016,WINDSOR COURT NURSING &,6812961,Revenue,1MG10,Nursing Care OP,"-1,157.20"
Environment & Regeneration,Allendale Rd                           ,Current Assets,14/01/2016,WOLSELEY UK LTD,6795889,Revenue,4RX01,General Fund,"1,599.39"
Environment & Regeneration,Allendale Rd                           ,Current Assets,13/01/2016,WOLSELEY UK LTD,6795891,Revenue,4RX01,General Fund,"2,309.80"
Environment & Regeneration,Allendale Rd                           ,Current Assets,13/01/2016,WOLSELEY UK LTD,6796384,Revenue,4RX01,General Fund,"2,222.63"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6794869,Revenue,4RX01,General Fund,"1,478.91"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795013,Revenue,4RX01,General Fund,"2,193.88"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795418,Revenue,4RX01,General Fund,"2,097.30"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795419,Revenue,4RX01,General Fund,"1,609.12"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795420,Revenue,4RX01,General Fund,"3,550.45"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795421,Revenue,4RX01,General Fund,"1,604.39"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795422,Revenue,4RX01,General Fund,740.76
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795890,Revenue,4RX01,General Fund,"1,031.94"
Environment & Regeneration,Allendale Rd                           ,Current Assets,08/01/2016,WOLSELEY UK LTD,6795892,Revenue,4RX01,General Fund,"1,969.70"
Environment & Regeneration,Allendale Rd                           ,Current Assets,20/01/2016,WOLSELEY UK LTD,6729473,Revenue,4RX01,General Fund,"1,257.45"
Environment & Regeneration,Allendale Rd                           ,Current Assets,20/01/2016,WOLSELEY UK LTD,6803202,Revenue,4RX01,General Fund,"1,197.68"
Environment & Regeneration,Allendale Rd                           ,Current Assets,19/01/2016,WOLSELEY UK LTD,6803204,Revenue,4RX01,General Fund,798.41
Environment & Regeneration,Allendale Rd                           ,Current Assets,25/01/2016,WOLSELEY UK LTD,6803240,Revenue,4RX01,General Fund,427.68
Environment & Regeneration,Allendale Rd                           ,Current Assets,27/01/2016,WOLSELEY UK LTD,6812861,Revenue,4RX01,General Fund,"2,220.99"
Environment & Regeneration,Allendale Rd                           ,Current Assets,18/01/2016,WOLSELEY UK LTD,6796994,Revenue,4RX01,General Fund,772.84
Environment & Regeneration,Allendale Rd                           ,Current Assets,18/01/2016,WOLSELEY UK LTD,6796995,Revenue,4RX01,General Fund,263.86
Environment & Regeneration,Allendale Rd                           ,Current Assets,18/01/2016,WOLSELEY UK LTD,6796996,Revenue,4RX01,General Fund,704.11
Environment & Regeneration,Allendale Rd                           ,Current Assets,11/01/2016,WOLSELEY UK LTD,6795894,Revenue,4RX01,General Fund,303.86
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,14/01/2016,WOLSELEY UK LTD,6795889,Revenue,4RX01,General Fund,0.02
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,13/01/2016,WOLSELEY UK LTD,6795891,Revenue,4RX01,General Fund,0.02
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,13/01/2016,WOLSELEY UK LTD,6796384,Revenue,4RX01,General Fund,-1.72
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6794869,Revenue,4RX01,General Fund,0.15
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6794869,Revenue,1RX01,Housing Pooled Cap Receipts,-0.13
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795013,Revenue,4RX01,General Fund,0.05
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795419,Revenue,4RX01,General Fund,0.01
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795420,Revenue,4RX01,General Fund,0.02
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795421,Revenue,4RX01,General Fund,0.03
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795422,Revenue,4RX01,General Fund,0.02
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795890,Revenue,4RX01,General Fund,0.04
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,08/01/2016,WOLSELEY UK LTD,6795892,Revenue,4RX01,General Fund,0.03
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,27/01/2016,WOLSELEY UK LTD,6812861,Revenue,4RX01,General Fund,0.02
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,18/01/2016,WOLSELEY UK LTD,6796994,Revenue,4RX01,General Fund,0.01
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,18/01/2016,WOLSELEY UK LTD,6796995,Revenue,4RX01,General Fund,-0.01
Environment & Regeneration,Allendale Rd                           ,Long Term Assets,11/01/2016,WOLSELEY UK LTD,6795894,Revenue,4RX01,General Fund,-0.01
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,13/01/2016,WOLSELEY UK LTD,6796231,Revenue,1KVEM,Mechanical Stand Alone Works,301.95
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,08/01/2016,WOLSELEY UK LTD,6795413,Revenue,1KR1E,Response East,489.77
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,29/01/2016,WOLSELEY UK LTD,6774962,Revenue,1KVEM,Mechanical Stand Alone Works,326.15
Environment & Regeneration,NS: Asset Man              ,Capital Expenditure,27/01/2016,WOOD GROUP INDUSTRIAL SERVICES LTD,6807306,Capital,2FT14,Property Services,"4,752.00"
Environment & Regeneration,NS: Asset Man              ,Capital Expenditure,27/01/2016,WOOD GROUP INDUSTRIAL SERVICES LTD,6807307,Capital,2FT14,Property Services,"4,752.00"
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,22/01/2016,WOOD GROUP INDUSTRIAL SERVICES LTD,6809038,Revenue,1KL1B,City Pool,"12,415.80"
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,27/01/2016,WOOD GROUP INDUSTRIAL SERVICES LTD,6807304,Revenue,1KEWA,Newington Road East Depot,675.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19/01/2016,WOODFUEL CENTRE,6805451,Revenue,1MK60,Ind Day Care LD,420.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WOODLANDS CARE HOME FOR THE ELDERLY,6799793,Revenue,1MG20,Residential Care OP,"9,860.28"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12/01/2016,WOODLANDS CARE HOME FOR THE ELDERLY,6799793,Revenue,1MG20,Residential Care OP,"-2,571.52"
Children's Services,Int Childhood Services     ,Revenue Expenditure,14/01/2016,WOODLANDS PLAYGROUP,6801445,Revenue,1E20C,Sen Early Years Funding Panel,752.40
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,12/01/2016,WOODLEY HALL CARE HOME,6799806,Revenue,4WX13,Ind Sector Client Loan Fund,"1,390.00"
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WOODLEY HALL CARE HOME,6799806,Revenue,1MG20,Residential Care OP,"14,534.81"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12/01/2016,WOODLEY HALL CARE HOME,6799806,Revenue,1MG20,Residential Care OP,"-4,730.61"
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,4WX13,Ind Sector Client Loan Fund,"3,847.60"
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MG10,Nursing Care OP,"68,936.84"
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MG20,Residential Care OP,"17,061.28"
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MK10,Nursing Care LD,"2,335.04"
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MK20,Residential Care LD,"1,813.76"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MG10,Nursing Care OP,"-16,355.08"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MG20,Residential Care OP,"-3,804.97"
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12/01/2016,WORDSWORTH HOUSE,6799799,Revenue,1MK20,Residential Care LD,-319.40
Children's Services,Invoice,Revenue Expenditure,15/01/2016,WOT MA LIKE LTD,6767442,Revenue,1KL6M,Ouseburn Park,256.56
Environment & Regeneration,E&R Trans P&D              ,Capital Expenditure,06/01/2016,WSP UK LIMITED,6792676,Capital,2DP02,Devt Capital CC,"16,750.00"
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,08/01/2016,WV HOWE LTD,6701740,Revenue,1KFR6,Benfield Comp,593.30
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,08/01/2016,WV HOWE LTD,6760643,Revenue,1KFWC,Welford Day Centre,302.32
Environment & Regeneration,Cityworks Rangers          ,Revenue Expenditure,28/01/2016,WYKEHAM MATURE PLANTS,6814380,Revenue,1KL6A,Rangers Development Budget,975.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19/01/2016,YMCA NEWCASTLE,6805047,Revenue,1ML07,PH -Obesity and phys activity,"1,857.80"
Children's Services,Educ School Planning    ,Revenue Expenditure,14/01/2016,YOUR HOMES NEWCASTLE,6802168,Revenue,1MD67,S17 Children in Need,"1,011.08"
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,22/01/2016,YOUR VOICE COUNTS,6808523,Revenue,1MM91,Independent Advocacy,"26,949.16"
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,14/01/2016,YWC GROUP LIMITED,6802099,Revenue,1KVWC,Minor Works Contracts,"3,173.63"
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,27/01/2016,YWC GROUP LIMITED,6813422,Revenue,1KVWC,Minor Works Contracts,"6,502.52"
Chief Executive's,"CD - Audit, Insurance & Risk NOR       ",Revenue Expenditure,25/01/2016,ZURICH MANAGEMENT SERVICES,6809037,Revenue,3RM18,Insurance Control Susp-Financ,"75,000.00"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
